,original,original_tuple,destination,destination_tuple,original address,destination address,distance,time
10,สบเมย,"('สบเมย', 'แม่ฮ่องสอน')",อมก๋อย,"('อมก๋อย', 'เชียงใหม่')","['XW7J+2Q9, Mae Khatuan, Sop Moei District, Mae Hong Son 58110, Thailand']","['R925+85Q, Omkoi, Omkoi District, Chiang Mai 50310, Thailand']",140 km,2 hours 23 mins
11,สบเมย,"('สบเมย', 'แม่ฮ่องสอน')",แม่สะเรียง,"('แม่สะเรียง', 'แม่ฮ่องสอน')","['XW7J+2Q9, Mae Khatuan, Sop Moei District, Mae Hong Son 58110, Thailand']","['5W5M+M55, Mae Sariang, Mae Sariang District, Mae Hong Son 58110, Thailand']",26.8 km,33 mins
12,สบเมย,"('สบเมย', 'แม่ฮ่องสอน')",ท่าสองยาง,"('ท่าสองยาง', 'ตาก')","['XW7J+2Q9, Mae Khatuan, Sop Moei District, Mae Hong Son 58110, Thailand']","['อาคารที่ว่าการอำเภอท่าสองยาง ชั้น 1, ถนนประสิทธิ์ศึกษา, ตำบลแม่ต้าน อำเภอท่าสองยาง จังหวัดตาก, 63150 Tambon Mae Tan, Amphoe Tha Song Yang, Chang Wat Tak 63150, Thailand']",122 km,2 hours 19 mins
13,เมืองแม่ฮ่องสอน,"('เมืองแม่ฮ่องสอน', 'แม่ฮ่องสอน')",กัลยาณิวัฒนา,"('กัลยาณิวัฒนา', 'เชียงใหม่')","['อาคารที่ว่าการอำเภอเมืองแม่ฮ่องสอน, ถนนปางล้อนิคม, ตำบลจองคำ อำเภอเมืองแม่ฮ่องสอน จังหวัดแม่ฮ่องสอน, 58000 Tambon Pang Mu, Amphoe Mueang Mae Hong Son, Chang Wat Mae Hong Son 58000, Thailand']","['27WP+H7Q บ้าน ใหม่ พัฒนา Tambon Chaem Luang, Amphoe Kalayaniwattana, Chang Wat Chiang Mai 58130, Thailand']",164 km,3 hours 31 mins
14,เมืองแม่ฮ่องสอน,"('เมืองแม่ฮ่องสอน', 'แม่ฮ่องสอน')",แม่แจ่ม,"('แม่แจ่ม', 'เชียงใหม่')","['อาคารที่ว่าการอำเภอเมืองแม่ฮ่องสอน, ถนนปางล้อนิคม, ตำบลจองคำ อำเภอเมืองแม่ฮ่องสอน จังหวัดแม่ฮ่องสอน, 58000 Tambon Pang Mu, Amphoe Mueang Mae Hong Son, Chang Wat Mae Hong Son 58000, Thailand']","['F9X6+HRX, Chang Khoeng, Mae Chaem District, Chiang Mai 50270, Thailand']",165 km,3 hours 24 mins
15,เมืองแม่ฮ่องสอน,"('เมืองแม่ฮ่องสอน', 'แม่ฮ่องสอน')",ขุนยวม,"('ขุนยวม', 'แม่ฮ่องสอน')","['อาคารที่ว่าการอำเภอเมืองแม่ฮ่องสอน, ถนนปางล้อนิคม, ตำบลจองคำ อำเภอเมืองแม่ฮ่องสอน จังหวัดแม่ฮ่องสอน, 58000 Tambon Pang Mu, Amphoe Mueang Mae Hong Son, Chang Wat Mae Hong Son 58000, Thailand']","['888 หมู่ 1, ถนนขุนยวม-แม่แจ่ม, ตำบลขุนยวม อำเภอขุนยวม จังหวัดแม่ฮ่องสอน, 58140 Tambon Khun Yuam, Amphoe Khun Yuam, Chang Wat Mae Hong Son 58140, Thailand']",68.9 km,1 hour 21 mins
16,เมืองแม่ฮ่องสอน,"('เมืองแม่ฮ่องสอน', 'แม่ฮ่องสอน')",ปาย,"('ปาย', 'แม่ฮ่องสอน')","['อาคารที่ว่าการอำเภอเมืองแม่ฮ่องสอน, ถนนปางล้อนิคม, ตำบลจองคำ อำเภอเมืองแม่ฮ่องสอน จังหวัดแม่ฮ่องสอน, 58000 Tambon Pang Mu, Amphoe Mueang Mae Hong Son, Chang Wat Mae Hong Son 58000, Thailand']","['55 Rat Damrong Rd, Wiang Tai, Amphoe Pai, Chang Wat Mae Hong Son 58130, Thailand']",108 km,2 hours 18 mins
17,เมืองแม่ฮ่องสอน,"('เมืองแม่ฮ่องสอน', 'แม่ฮ่องสอน')",ปางมะผ้า,"('ปางมะผ้า', 'แม่ฮ่องสอน')","['อาคารที่ว่าการอำเภอเมืองแม่ฮ่องสอน, ถนนปางล้อนิคม, ตำบลจองคำ อำเภอเมืองแม่ฮ่องสอน จังหวัดแม่ฮ่องสอน, 58000 Tambon Pang Mu, Amphoe Mueang Mae Hong Son, Chang Wat Mae Hong Son 58000, Thailand']","['G6FW+2GP ตำบล ปางมะผ้า อำเภอปางมะผ้า แม่ฮ่องสอน 58150, Thailand']",65.3 km,1 hour 22 mins
18,ขุนยวม,"('ขุนยวม', 'แม่ฮ่องสอน')",กัลยาณิวัฒนา,"('กัลยาณิวัฒนา', 'เชียงใหม่')","['888 หมู่ 1, ถนนขุนยวม-แม่แจ่ม, ตำบลขุนยวม อำเภอขุนยวม จังหวัดแม่ฮ่องสอน, 58140 Tambon Khun Yuam, Amphoe Khun Yuam, Chang Wat Mae Hong Son 58140, Thailand']","['27WP+H7Q บ้าน ใหม่ พัฒนา Tambon Chaem Luang, Amphoe Kalayaniwattana, Chang Wat Chiang Mai 58130, Thailand']",75.9 km,2 hours 37 mins
19,ขุนยวม,"('ขุนยวม', 'แม่ฮ่องสอน')",แม่สะเรียง,"('แม่สะเรียง', 'แม่ฮ่องสอน')","['888 หมู่ 1, ถนนขุนยวม-แม่แจ่ม, ตำบลขุนยวม อำเภอขุนยวม จังหวัดแม่ฮ่องสอน, 58140 Tambon Khun Yuam, Amphoe Khun Yuam, Chang Wat Mae Hong Son 58140, Thailand']","['5W5M+M55, Mae Sariang, Mae Sariang District, Mae Hong Son 58110, Thailand']",99.2 km,1 hour 49 mins
20,ขุนยวม,"('ขุนยวม', 'แม่ฮ่องสอน')",แม่ลาน้อย,"('แม่ลาน้อย', 'แม่ฮ่องสอน')","['888 หมู่ 1, ถนนขุนยวม-แม่แจ่ม, ตำบลขุนยวม อำเภอขุนยวม จังหวัดแม่ฮ่องสอน, 58140 Tambon Khun Yuam, Amphoe Khun Yuam, Chang Wat Mae Hong Son 58140, Thailand']","['9WMP+MQ3, Mae La Noi, Mae La Noi District, Mae Hong Son 58120, Thailand']",68.3 km,1 hour 17 mins
21,ขุนยวม,"('ขุนยวม', 'แม่ฮ่องสอน')",แม่แจ่ม,"('แม่แจ่ม', 'เชียงใหม่')","['888 หมู่ 1, ถนนขุนยวม-แม่แจ่ม, ตำบลขุนยวม อำเภอขุนยวม จังหวัดแม่ฮ่องสอน, 58140 Tambon Khun Yuam, Amphoe Khun Yuam, Chang Wat Mae Hong Son 58140, Thailand']","['F9X6+HRX, Chang Khoeng, Mae Chaem District, Chiang Mai 50270, Thailand']",96.7 km,2 hours 5 mins
22,ขุนยวม,"('ขุนยวม', 'แม่ฮ่องสอน')",เมืองแม่ฮ่องสอน,"('เมืองแม่ฮ่องสอน', 'แม่ฮ่องสอน')","['888 หมู่ 1, ถนนขุนยวม-แม่แจ่ม, ตำบลขุนยวม อำเภอขุนยวม จังหวัดแม่ฮ่องสอน, 58140 Tambon Khun Yuam, Amphoe Khun Yuam, Chang Wat Mae Hong Son 58140, Thailand']","['อาคารที่ว่าการอำเภอเมืองแม่ฮ่องสอน, ถนนปางล้อนิคม, ตำบลจองคำ อำเภอเมืองแม่ฮ่องสอน จังหวัดแม่ฮ่องสอน, 58000 Tambon Pang Mu, Amphoe Mueang Mae Hong Son, Chang Wat Mae Hong Son 58000, Thailand']",68.4 km,1 hour 21 mins
23,ปาย,"('ปาย', 'แม่ฮ่องสอน')",เวียงแหง,"('เวียงแหง', 'เชียงใหม่')","['55 Rat Damrong Rd, Wiang Tai, Amphoe Pai, Chang Wat Mae Hong Son 58130, Thailand']","['HJ6P+HW3, Mueang Haeng, Wiang Haeng District, Chiang Mai 50350, Thailand']",55.5 km,2 hours 12 mins
24,ปาย,"('ปาย', 'แม่ฮ่องสอน')",กัลยาณิวัฒนา,"('กัลยาณิวัฒนา', 'เชียงใหม่')","['55 Rat Damrong Rd, Wiang Tai, Amphoe Pai, Chang Wat Mae Hong Son 58130, Thailand']","['27WP+H7Q บ้าน ใหม่ พัฒนา Tambon Chaem Luang, Amphoe Kalayaniwattana, Chang Wat Chiang Mai 58130, Thailand']",56.9 km,1 hour 19 mins
25,ปาย,"('ปาย', 'แม่ฮ่องสอน')",เชียงดาว,"('เชียงดาว', 'เชียงใหม่')","['55 Rat Damrong Rd, Wiang Tai, Amphoe Pai, Chang Wat Mae Hong Son 58130, Thailand']","['หมู่ 6, ตำบลเชียงดาว อำเภอเชียงดาว จังหวัดเชียงใหม่, 50170 Tambon Chiang Dao, Amphoe Chiang Dao, Chang Wat Chiang Mai 50170, Thailand']",130 km,2 hours 41 mins
26,ปาย,"('ปาย', 'แม่ฮ่องสอน')",แม่แตง,"('แม่แตง', 'เชียงใหม่')","['55 Rat Damrong Rd, Wiang Tai, Amphoe Pai, Chang Wat Mae Hong Son 58130, Thailand']","['193/1 107, Tambon San Mahaphon, Amphoe Mae Taeng, Chang Wat Chiang Mai 50150, Thailand']",98.5 km,2 hours 11 mins
27,ปาย,"('ปาย', 'แม่ฮ่องสอน')",สะเมิง,"('สะเมิง', 'เชียงใหม่')","['55 Rat Damrong Rd, Wiang Tai, Amphoe Pai, Chang Wat Mae Hong Son 58130, Thailand']","['Ban Lao-Saen Tong Road , Samoeng Tai , 50250 Samoeng , Chiang Mai, ตำบล สะเมิงใต้ อำเภอสะเมิง เชียงใหม่ 50250, Thailand']",115 km,3 hours 6 mins
28,ปาย,"('ปาย', 'แม่ฮ่องสอน')",เมืองแม่ฮ่องสอน,"('เมืองแม่ฮ่องสอน', 'แม่ฮ่องสอน')","['55 Rat Damrong Rd, Wiang Tai, Amphoe Pai, Chang Wat Mae Hong Son 58130, Thailand']","['อาคารที่ว่าการอำเภอเมืองแม่ฮ่องสอน, ถนนปางล้อนิคม, ตำบลจองคำ อำเภอเมืองแม่ฮ่องสอน จังหวัดแม่ฮ่องสอน, 58000 Tambon Pang Mu, Amphoe Mueang Mae Hong Son, Chang Wat Mae Hong Son 58000, Thailand']",107 km,2 hours 19 mins
29,ปาย,"('ปาย', 'แม่ฮ่องสอน')",ปางมะผ้า,"('ปางมะผ้า', 'แม่ฮ่องสอน')","['55 Rat Damrong Rd, Wiang Tai, Amphoe Pai, Chang Wat Mae Hong Son 58130, Thailand']","['G6FW+2GP ตำบล ปางมะผ้า อำเภอปางมะผ้า แม่ฮ่องสอน 58150, Thailand']",42.8 km,59 mins
30,ปางมะผ้า,"('ปางมะผ้า', 'แม่ฮ่องสอน')",เมืองแม่ฮ่องสอน,"('เมืองแม่ฮ่องสอน', 'แม่ฮ่องสอน')","['G6FW+2GP ตำบล ปางมะผ้า อำเภอปางมะผ้า แม่ฮ่องสอน 58150, Thailand']","['อาคารที่ว่าการอำเภอเมืองแม่ฮ่องสอน, ถนนปางล้อนิคม, ตำบลจองคำ อำเภอเมืองแม่ฮ่องสอน จังหวัดแม่ฮ่องสอน, 58000 Tambon Pang Mu, Amphoe Mueang Mae Hong Son, Chang Wat Mae Hong Son 58000, Thailand']",65.2 km,1 hour 24 mins
31,ปางมะผ้า,"('ปางมะผ้า', 'แม่ฮ่องสอน')",ปาย,"('ปาย', 'แม่ฮ่องสอน')","['G6FW+2GP ตำบล ปางมะผ้า อำเภอปางมะผ้า แม่ฮ่องสอน 58150, Thailand']","['55 Rat Damrong Rd, Wiang Tai, Amphoe Pai, Chang Wat Mae Hong Son 58130, Thailand']",42.8 km,58 mins
