,original,original_tuple,destination,destination_tuple,original address,destination address,distance,time
65,ป่าพยอม,"('ป่าพยอม', 'พัทลุง')",ทุ่งสง,"('ทุ่งสง', 'นครศรีธรรมราช')","['RWR9+33X, Pa Phayom, Pa Phayom District, Phatthalung 93110, Thailand']","['56/1 ทุ่งสง-, Tambon Pak Phraek, Amphoe Thung Song, Chang Wat Nakhon Si Thammarat 80110, Thailand']",60.9 km,53 mins
66,ป่าพยอม,"('ป่าพยอม', 'พัทลุง')",ห้วยยอด,"('ห้วยยอด', 'ตรัง')","['RWR9+33X, Pa Phayom, Pa Phayom District, Phatthalung 93110, Thailand']","['QJQM+GVR, Huai Yot, Huai Yot District, Trang 92130, Thailand']",53.6 km,1 hour 5 mins
67,ป่าพยอม,"('ป่าพยอม', 'พัทลุง')",ควนขนุน,"('ควนขนุน', 'พัทลุง')","['RWR9+33X, Pa Phayom, Pa Phayom District, Phatthalung 93110, Thailand']","['ส่วนอำเภอ, Tambon Khuan Khanun, Amphoe Khuan Khanun, Chang Wat Phatthalung 93110, Thailand']",18.8 km,21 mins
68,ป่าพยอม,"('ป่าพยอม', 'พัทลุง')",รัษฎา,"('รัษฎา', 'ตรัง')","['RWR9+33X, Pa Phayom, Pa Phayom District, Phatthalung 93110, Thailand']","['Highway 4269 , Khuan Mao , 92160 Ratsada , Trang, ตำบล ควนเมา อำเภอ รัษฎา ตรัง 92160, Thailand']",59.7 km,56 mins
69,ป่าพยอม,"('ป่าพยอม', 'พัทลุง')",ศรีบรรพต,"('ศรีบรรพต', 'พัทลุง')","['RWR9+33X, Pa Phayom, Pa Phayom District, Phatthalung 93110, Thailand']","['หมู่ที่ 9 อาคารที่ว่าการ Tambon Khao Ya, Amphoe Si Banphot, Chang Wat Phatthalung 93190, Thailand']",20.5 km,24 mins
70,ศรีนครินทร์,"('ศรีนครินทร์', 'พัทลุง')",เมืองตรัง,"('เมืองตรัง', 'ตรัง')","['HW9V+X84, Chumphon, Srinagarindra District, Phatthalung 93000, Thailand']","['101 Visadekul Alley, Tambon Thap Thiang, Amphoe Mueang Trang, Chang Wat Trang 92000, Thailand']",43.4 km,43 mins
71,ศรีนครินทร์,"('ศรีนครินทร์', 'พัทลุง')",ย่านตาขาว,"('ย่านตาขาว', 'ตรัง')","['HW9V+X84, Chumphon, Srinagarindra District, Phatthalung 93000, Thailand']","['อาคารที่ว่าการอำเภอย่านตาขาว, ถนนตรัง-ปะเหลียน, ตำบลย่านตาขาว อำเภอย่านตาขาว จังหวัดตรัง, 92140 Tambon Yan Ta Khao, Amphoe Yan Ta Khao, Chang Wat Trang 92140, Thailand']",52.6 km,51 mins
72,ศรีนครินทร์,"('ศรีนครินทร์', 'พัทลุง')",ห้วยยอด,"('ห้วยยอด', 'ตรัง')","['HW9V+X84, Chumphon, Srinagarindra District, Phatthalung 93000, Thailand']","['QJQM+GVR, Huai Yot, Huai Yot District, Trang 92130, Thailand']",71.3 km,1 hour 8 mins
73,ศรีนครินทร์,"('ศรีนครินทร์', 'พัทลุง')",ควนขนุน,"('ควนขนุน', 'พัทลุง')","['HW9V+X84, Chumphon, Srinagarindra District, Phatthalung 93000, Thailand']","['ส่วนอำเภอ, Tambon Khuan Khanun, Amphoe Khuan Khanun, Chang Wat Phatthalung 93110, Thailand']",28.2 km,31 mins
74,ศรีนครินทร์,"('ศรีนครินทร์', 'พัทลุง')",นาโยง,"('นาโยง', 'ตรัง')","['HW9V+X84, Chumphon, Srinagarindra District, Phatthalung 93000, Thailand']","['238, Trang-Phatthalung Rd., Na Yong Nua Na Yong Trang, 92170, ตำบล นาโยงเหนือ อำเภอ นาโยง ตรัง 92170, Thailand']",33.7 km,29 mins
75,ศรีนครินทร์,"('ศรีนครินทร์', 'พัทลุง')",เมืองพัทลุง,"('เมืองพัทลุง', 'พัทลุง')","['HW9V+X84, Chumphon, Srinagarindra District, Phatthalung 93000, Thailand']","['Choeytukaraj, Tambon Khuha Sawan, Amphoe Muang Phatthalung, Chang Wat Phatthalung 93000, Thailand']",16.6 km,19 mins
